hs_code,desc,mfn_rate,country,source_file,hs2
7501,"Nickel mattes, nickel oxide sinters and other intermediate products of nickel metallurgy .",,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750110,- Nickel mattes,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750120,- Nickel oxide sinters and other intermediate products of nickel metallurgy,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
7502,Unwrought nickel .,,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750210,"- Nickel, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750220,- Nickel alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750300,Nickel waste and scrap .,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750400,Nickel powders and flakes .,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
7505,"Nickel bars, rods, profiles and wire .",,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750511,"- - Of nickel, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750512,- - Of nickel alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750521,"- - Of nickel, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750522,- - Of nickel alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
7506,"Nickel plates, sheets, strip and foil .",,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750610,"- Of nickel, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750620,- Of nickel alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
7507,"Nickel tubes, pipes and tube or pipe fittings (for example, couplings, elbows, sleeves) .",,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750711,"- - Of nickel, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750712,- - Of nickel alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
7508,Other articles of nickel .,,노르웨이,2024년_노르웨이_관세율표.xlsx,75
750810,"- Cloth, grill and netting, of nickel wire",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,75
7601,Unwrought aluminium .,,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760110,"- Aluminium, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760200,Aluminium waste and scrap .,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7603,Aluminium powders and flakes .,,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7604,"Aluminium bars, rods and profiles .",,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760410,"- Of aluminium, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7605,Aluminium wire .,,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7606,"Aluminium plates, sheets and strip, of a thickness exceeding 0.2 mm .",,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760691,"- - Of aluminium, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760692,- - Of aluminium alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7607,"Aluminium foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2 mm .",,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760711,- - Rolled but not further worked,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7608,Aluminium tubes and pipes .,,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760810,"- Of aluminium, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760820,- Of aluminium alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
760900,"Aluminium tube or pipe fittings (for example, couplings, elbows, sleeves) .",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7610,"Structures of aluminum (excluding prefabricated buildings of heading 94.06) and parts therefor (e.g. bridges, shower sections, towers, masts, roofs, rafters, doors and windows and frames and frames therefor and door thresholds, railings, columns and pillars) ; plates, rods, profiles, tubes and the like of aluminium, processed for use in constructions .",,노르웨이,2024년_노르웨이_관세율표.xlsx,76
761100,"Aluminium reservoirs, tanks, vats and similar containers, for any material (other than compressed or liquefied gas), of a capacity exceeding 300 l, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment .",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7612,"Tanks, casks, drums, pails, cans, boxes and similar containers, of aluminum (including tubular containers and tubes), of any material (except containers for compressed or liquefied gases), of a volume not exceeding 300 litres, whether or not lined or thermally insulated, but without mechanical or thermal equipment .",,노르웨이,2024년_노르웨이_관세율표.xlsx,76
761290,- - Mould of aluminium foil,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
761300,Aluminium containers for compressed or liquefied gas .,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7614,"Stranded wire, cables, plaited bands and the like, of aluminium, not electrically insulated .",,노르웨이,2024년_노르웨이_관세율표.xlsx,76
761410,- With steel core,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7615,"Table, kitchen or other household articles and parts thereof, of aluminium; pot scourers and scouring or polishing pads, gloves and the like, of aluminium; sanitary ware and parts thereof, of aluminium .",,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7616,Other articles of aluminium .,,노르웨이,2024년_노르웨이_관세율표.xlsx,76
761610,"- Nails, tacks, staples (other than those of heading 83.05), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
761691,"- - Cloth, grill, netting and fencing, of aluminium wire",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,76
7901,Unwrought zinc .,,노르웨이,2024년_노르웨이_관세율표.xlsx,79
790111,"- - Containing by weight 99,99% or more of zinc",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,79
790112,"- - Containing by weight less than 99,99% of zinc",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,79
790120,- Zinc alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,79
790200,Zinc waste and scrap .,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,79
7903,"Zinc dust, powders and flakes .",,노르웨이,2024년_노르웨이_관세율표.xlsx,79
790310,- Zinc dust,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,79
790400,"Zinc bars, rods, profiles and wire .",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,79
790500,"Zinc plates, sheets, strip and foil .",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,79
790700,Other articles of zinc .,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,79
8001,Unwrought tin .,,노르웨이,2024년_노르웨이_관세율표.xlsx,80
800110,"- Tin, not alloyed",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,80
800120,- Tin alloys,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,80
800200,Tin waste and scrap .,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,80
800300,"Tin bars, rods, profiles and wire .",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,80
800700,Other articles of tin .,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,80
810295,"- - Bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil",0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,81
8105,"Cobalt mattes and other intermediate products of cobalt metallurgy; cobalt and articles thereof, including waste and scrap .",,노르웨이,2024년_노르웨이_관세율표.xlsx,81
810520,- Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,0.0,노르웨이,2024년_노르웨이_관세율표.xlsx,81
2601,"Iron ores and concentrates, including roasted iron pyrites:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260111,-- Non-agglomerated,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260120,- Roasted iron pyrites,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20 % or more, calculated on the dry weight",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260300,Copper ores and concentrates,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260400,Nickel ores and concentrates,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260500,Cobalt ores and concentrates,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260600,Aluminium ores and concentrates,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260800,Zinc ores and concentrates,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
260900,Tin ores and concentrates,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
261310,- Roasted,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
2616,Precious metal ores and concentrates:,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
261610,- Silver ores and concentrates,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
261800,Granulated slag (slag sand) from the manufacture of iron or steel,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
261900,"Slag, dross (other than granulated slag), scalings and other waste from the manufacture of iron or steel",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
2620,"Slag, ash and residues (other than from the manufacture of iron or steel) containing metals, arsenic or their compounds:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
262011,-- Hard zinc spelter,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
262030,- Containing mainly copper,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
262040,- Containing mainly aluminium,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
262060,"- Containing arsenic, mercury, thallium or their mixtures, of a kind used for the extraction of arsenic or those metals or for the manufacture of their chemical compounds",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,26
7101,"Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for convenience of transport:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710121,-- Unworked,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
7102,"Diamonds, whether or not worked, but not mounted or set:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710210,- Unsorted,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
7103,"Precious stones (other than diamonds) and semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded precious stones (other than diamonds) and semi-precious stones, temporarily strung for convenience of transport:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710310,". . Greenstone, amazonite, bowenite, chloromelanite, jade and nephrite",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710399,"--- Greenstone, amazonite, bowenite, chloromelanite, jade and nephrite",5.0,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
7104,"Synthetic or reconstructed precious or semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
7106,"Silver (including silver plated with gold or platinum), unwrought or in semi-manufactured forms, or in powder form:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710691,-- Unwrought,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710691,. . . Being silver of a fineness of not less than 99.9 %,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710700,"Base metals clad with silver, not further worked than semi-manufactured",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710812,-- Other unwrought forms,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
710900,"Base metals or silver, clad with gold, not further worked than semi-manufactured",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
7110,"Platinum, unwrought or in semi-manufactured forms, or in powder form:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
711011,-- Unwrought or in powder form,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
711011,. . . Being platinum of a fineness of not less than 99 %,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
711021,-- Unwrought or in powder form,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
711031,-- Unwrought or in powder form,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
711041,-- Unwrought or in powder form,,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
711100,"Base metals, silver or gold, clad with platinum, not further worked than semi-manufactured",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
7112,"Waste and scrap of precious metal or metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, of a kind used principally for the recovery of precious metal other than goods of heading 85.49:",,뉴질랜드,2024년_뉴질랜드_관세율표.xlsx,71
